92330,56162,3,-1
20744,279414,2,-1
121302,25673,3,-1
58449,14108,5,-1
83862,54986,3,-1
56266,84001,3,-1
121783,9514,4,-1
39348,85574,4,-1
100863,74286,3,-1
80351,99339,4,-1
66064,43469,4,-1
50964,40594,4,-1
89166,68545,2,-1
17543,54148,4,-1
8033,13589,5,-1
110640,70793,4,-1
94549,26422,3,-1
63800,86225,3,-1
105293,3001,4,-1
42988,5925,5,-1
20710,74534,4,-1
27341,21948,4,-1
123953,4824,3,-1
30520,43775,2,-1
83410,52429,2,-1
20708,209350,4,-1
10915,59912,3,-1
14036,40716,3,-1
69100,64973,3,-1
18879,128682,3,-1
19725,48254,4,-1
36291,128846,4,-1
18401,36266,4,-1
131154,57337,4,-1
131153,28938,2,-1
18886,18620,3,-1
37143,13529,4,-1
135993,42449,4,-1
135512,1405,3,-1
18881,43516,4,-1
43825,124834,4,-1
26027,37084,4,-1
72760,56113,4,-1
112817,195651,4,-1
84728,248888,3,-1
79383,612,4,-1
58460,15661,3,-1
28208,22970,3,-1
4914,15740,3,-1
83403,76996,4,-1
62959,13377,4,-1
63807,184781,5,-1
30510,56224,3,-1
78058,84190,3,-1
31846,76642,4,-1
18408,9768,4,-1
82551,42997,3,-1
31843,399229,4,-1
80370,49565,4,-1
96746,4929,4,-1
112889,30801,2,-1
36280,72479,3,-1
109239,68981,3,-1
8055,76127,4,-1
96743,20416,3,-1
132411,183871,4,-1
94563,136459,4,-1
86938,1955,4,-1
110229,16672,4,-1
123535,125680,4,-1
84766,20424,4,-1
29982,31506,3,-1
100413,6077,4,-1
119041,148033,4,-1
8068,73872,4,-1
115906,27342,4,-1
112876,20108,4,-1
69135,45129,5,-1
72787,79896,3,-1
72303,31587,4,-1
25158,245916,5,-1
36274,36047,3,-1
94552,379689,4,-1
84749,84318,5,-1
29517,159137,3,-1
2756,13815,3,-1
82576,133558,4,-1
46078,93114,3,-1
49585,881,4,-1
48254,130055,3,-1
69134,34921,4,-1
34080,106515,3,-1
112865,11626,5,-1
12295,155288,3,-1
75823,43105,2,-1
14474,59239,5,-1
61661,199661,5,-1
63841,9777,3,-1
72791,9520,3,-1
27308,13020,3,-1
58490,148243,4,-1
109690,549,4,-1
3614,81244,5,-1
120489,42203,4,-1
101727,28333,4,-1
1433,17612,3,-1
28631,2109,4,-1
18836,20803,4,-1
3618,156015,4,-1
51869,183433,4,-1
18841,60243,4,-1
97606,25360,2,-1
16664,134756,3,-1
112850,9325,3,-1
47388,14750,4,-1
39764,52639,4,-1
73650,127257,4,-1
120482,681,4,-1
61677,37810,3,-1
129294,24774,4,-1
5806,18644,4,-1
101737,15774,4,-1
85628,134372,3,-1
87800,87683,4,-1
123509,8743,3,-1
15334,1024,4,-1
38438,125709,3,-1
30953,510,4,-1
21301,74534,-1,28
92502,36652,-1,41
92501,44546,-1,77
121281,64828,-1,39
22633,7446,-1,16
30266,204922,-1,37
30262,185934,-1,61
54237,64835,-1,51
79536,25350,-1,75
4963,299104,-1,47
113647,162145,-1,59
23979,128129,-1,48
67552,91459,-1,21
112311,32030,-1,99
101683,49600,-1,39
17298,23082,-1,101
10668,85821,-1,29
54243,9910,-1,72
58604,148044,-1,69
99120,10640,-1,28
114980,25913,-1,1
58600,34574,-1,66
100345,52620,-1,27
11994,258126,-1,14
68880,126777,-1,82
59939,786,-1,46
66233,60014,-1,1
43551,24128,-1,17
17265,19444,-1,27
136314,31297,-1,27
126950,922,-1,22
108284,3549,-1,14
60928,32868,-1,46
114966,1987,-1,9
22610,11518,-1,61
30243,14942,-1,25
78221,152584,-1,4
60931,13636,-1,68
54253,49835,-1,42
10636,20348,-1,44
125610,94182,-1,44
133295,20540,-1,26
34607,142051,-1,118
133290,24266,-1,34
72905,84177,-1,6
3659,22596,-1,23
35934,12407,-1,35
66245,12808,-1,60
72920,21967,-1,32
43544,464,-1,47
93842,4539,-1,14
80526,78399,-1,21
17272,26405,-1,10
79542,44793,-1,1
59955,11676,-1,17
125605,16664,-1,12
29258,42914,-1,58
79548,9910,-1,27
54267,16150,-1,48
78219,78182,-1,39
100322,34187,-1,63
35925,5145,-1,16
88496,13023,-1,16
30239,72480,-1,58
18577,65044,-1,37
67584,34461,-1,3
66254,9310,-1,39
104741,1547,-1,41
113696,11831,-1,23
29229,34193,-1,6
116726,79465,-1,33
79570,14672,-1,8
43536,56152,-1,59
103409,48153,-1,44
6708,60076,-1,1
57304,37463,-1,25
58630,55465,-1,79
81894,120467,-1,77
54279,9323,-1,57
99171,919,-1,3
59963,282297,-1,19
123015,9679,-1,1
104733,44864,-1,8
30229,113655,-1,79
104732,9652,-1,28
91200,39177,-1,45
135898,675,-1,123
38174,24348,-1,96
40493,242,-1,35
18589,406,-1,4
72943,29670,-1,24
3691,49258,-1,42
92533,20628,-1,34
17254,14024,-1,65
99169,79306,-1,89
60959,16857,-1,80
116714,15725,-1,10
99168,85639,-1,19
60956,247691,-1,26
79561,36964,-1,67
23932,24266,-1,51
80553,13891,-1,33
57315,1712,-1,118
59976,67079,-1,14
99163,32332,-1,33
30212,13054,-1,79
80557,24868,-1,72
124334,34944,-1,26
10629,29146,-1,24
1023,62825,-1,1
31549,15362,-1,80
113691,55687,-1,29
11950,228407,-1,68
87189,120528,-1,68
91233,44921,-1,28
44842,13063,-1,89
19883,46067,-1,23
111013,43039,-1,22
40489,21202,-1,68
1042,25875,-1,13
83606,98514,-1,16
44847,62,-1,24
84939,131880,-1,40
79597,2261,-1,1
29200,111310,-1,73
84943,1640,-1,33
31533,420743,-1,19
26174,32543,-1,41
57321,121210,-1,86
104716,96529,-1,53
38151,13996,-1,9
40472,10863,-1,80
72967,17204,-1,33
38153,31165,-1,28
137616,41504,-1,28
71634,82549,-1,29
19897,142507,-1,41
72962,180894,-1,14
134585,130633,-1,74
113663,126376,-1,77
92556,231763,-1,1
5411,38291,-1,61
1053,33688,-1,28
126980,1904,-1,78
78251,51675,-1,42
43503,14756,-1,27
44836,7461,-1,91
111009,111459,-1,49
20886,47554,-1,88
11932,16197,-1,20
99185,14279,-1,3
78256,45778,-1,44
126975,29049,-1,4
5401,11876,-1,55
91217,109235,-1,7
6735,25694,-1,18
5404,1666,-1,24
100368,45806,-1,22
11930,11827,-1,71
24417,15451,-1,21
128751,261538,-1,89
102121,251281,-1,44
104785,11559,-1,54
63102,132363,-1,76
116766,253988,-1,1
24412,28519,-1,62
72052,85876,-1,38
53780,79406,-1,47
111088,27864,-1,86
84047,19215,-1,25
53788,31131,-1,22
77759,186929,-1,24
52457,14202,-1,5
60074,81038,-1,70
90716,22085,-1,46
136382,6278,-1,4
12434,4825,-1,39
36405,246308,-1,80
56814,389854,-1,1
13766,25549,-1,76
107804,13802,-1,52
60071,2503,-1,16
104792,69974,-1,37
64441,3064,-1,68
64445,1269,-1,38
1077,230846,-1,16
19074,54580,-1,2
124384,31122,-1,79
73397,64639,-1,17
34690,46584,-1,16
123052,43780,-1,24
115429,111667,-1,15
90708,117678,-1,1
51131,221,-1,57
37729,5070,-1,23
12444,3052,-1,23
89722,2771,-1,95
46672,2777,-1,16
136399,14794,-1,17
77748,3014,-1,21
6758,2690,-1,23
102128,405280,-1,4
13777,12713,-1,90
65780,215993,-1,49
46666,9281,-1,29
63120,9964,-1,40
116744,14308,-1,83
96042,29150,-1,21
115417,23615,-1,74
1083,15962,-1,38
72073,93114,-1,2
124370,10557,-1,37
32028,9802,-1,15
135071,72480,-1,43
116751,8545,-1,28
76443,42989,-1,40
88427,59,-1,53
112397,901,-1,1
85399,58777,-1,28
55504,116800,-1,60
9811,29750,-1,17
104771,20263,-1,35
65797,70670,-1,90
124365,142051,-1,138
98698,9297,-1,91
124360,37911,-1,37
72082,37725,-1,15
52481,12186,-1,53
76431,111794,-1,35
116740,75804,-1,30
33344,48376,-1,59
124355,76237,-1,24
51156,12127,-1,6
128713,79906,-1,1
138113,13519,-1,137
32018,37557,-1,40
9805,100270,-1,64
102109,12179,-1,56
13755,18112,-1,37
21346,121879,-1,16
42285,51365,-1,30
128797,85556,-1,25
10691,53651,-1,42
102167,54138,-1,106
114147,680,-1,37
63148,29150,-1,42
72096,193756,-1,15
21349,11384,-1,26
51160,95177,-1,28
81804,13203,-1,6
97391,51452,-1,33
35999,202973,-1,54
32006,47046,-1,67
51163,238,-1,78
52493,2266,-1,77
114154,43440,-1,18
51168,59169,-1,20
115488,4203,-1,15
6788,17993,-1,111
102157,42725,-1,2
6789,173185,-1,14
64470,15696,-1,52
84087,1280,-1,86
135018,42500,-1,50
135015,19433,-1,54
9830,4964,-1,67
42276,44103,-1,96
96056,28046,-1,3
30293,83479,-1,47
30292,10598,-1,39
75133,16559,-1,24
30298,80389,-1,74
76451,16388,-1,78
77786,259018,-1,14
35982,97367,-1,100
55532,103590,-1,33
87107,119324,-1,52
51178,166085,-1,23
120810,29515,-1,26
87101,14833,-1,102
46625,170632,-1,4
47953,38407,-1,39
19007,22279,-1,17
8510,122804,-1,23
42265,250538,-1,32
103475,125164,-1,23
75149,61370,-1,70
126113,281468,-1,32
114126,37567,-1,32
114127,10482,-1,35
29287,256396,-1,42
212,37296,-1,51
127437,189364,-1,1
120806,68718,-1,119
5493,1572,-1,37
103483,9736,-1,69
21333,12179,-1,34
136368,14710,-1,12
42251,42411,-1,20
21331,15718,-1,4
106510,53574,-1,19
135038,291,-1,40
116776,27983,-1,2
81817,44691,-1,95
66209,20894,-1,17
119804,240916,-1,33
81812,53457,-1,5
21337,50775,-1,34
5491,36751,-1,25
75150,11902,-1,73
127428,11830,-1,34
88459,209204,-1,50
103478,118446,-1,24
5489,289153,-1,1
135045,89417,-1,3
87120,655,-1,79
111093,206377,-1,70
98608,253808,-1,27
48348,10929,-1,35
73302,105371,-1,74
107774,37920,-1,44
132730,33255,-1,79
61327,6552,-1,17
138041,172631,-1,43
114075,42342,-1,35
82267,38687,-1,65
82262,175774,-1,45
75975,51079,-1,5
120746,32574,-1,42
94236,38846,-1,87
7211,125742,-1,26
4187,1643,-1,24
4188,54690,-1,71
131412,2152,-1,6
8544,26158,-1,50
23057,23683,-1,2
74641,47333,-1,38
27415,16121,-1,4
95563,12112,-1,13
4181,108012,-1,88
86608,52758,-1,10
115394,39953,-1,44
115396,8282,-1,24
114065,22937,-1,41
28742,36056,-1,103
59018,84303,-1,5
119754,8008,-1,24
83588,25848,-1,47
60000,47870,-1,22
16766,85963,-1,10
48332,93934,-1,75
14109,41660,-1,69
128692,129,-1,18
94269,26387,-1,19
28719,102807,-1,53
37672,47578,-1,12
106422,56474,-1,30
8555,2926,-1,73
7225,2762,-1,49
131428,48862,-1,1
94261,11122,-1,5
70297,67884,-1,10
95591,28874,-1,57
126031,9050,-1,21
35019,30944,-1,2
25682,27331,-1,9
118411,16410,-1,50
25683,30416,-1,43
128689,124167,-1,75
102058,261820,-1,8
36345,83124,-1,22
82285,12456,-1,21
37677,87894,-1,8
106414,321594,-1,21
36348,2011,-1,4
16738,35612,-1,35
106419,22556,-1,17
15405,38199,-1,27
128683,881,-1,64
62681,58764,-1,39
131435,24646,-1,34
107766,26336,-1,58
37661,33324,-1,47
73336,47018,-1,50
99943,64534,-1,25
36332,5879,-1,68
60029,21959,-1,13
87969,12793,-1,38
24360,61854,-1,1
86636,288183,-1,2
59039,67493,-1,137
75984,64481,-1,82
75987,43471,-1,25
106426,15789,-1,50
60021,101288,-1,20
45285,10435,-1,57
49639,75595,-1,47
98649,26430,-1,61
62693,25784,-1,80
97317,48161,-1,76
74675,28067,-1,16
59045,133523,-1,21
99972,50001,-1,58
65725,42561,-1,72
97312,26748,-1,67
271,21982,-1,86
59040,41967,-1,52
23007,159032,-1,32
123812,10180,-1,98
86668,76198,-1,26
52411,4192,-1,24
53743,91018,-1,49
16710,13441,-1,13
53747,51571,-1,56
77719,10200,-1,66
105165,284785,-1,1
111821,86997,-1,3
105169,86455,-1,37
7256,14626,-1,82
99968,233805,-1,1
37640,47837,-1,18
61376,27735,-1,38
73355,2979,-1,56
111827,42564,-1,56
94275,31217,-1,58
120773,66193,-1,23
117136,157384,-1,10
52422,34100,-1,13
118466,14061,-1,24
117138,50467,-1,10
123808,36405,-1,98
7249,11162,-1,9
129109,253077,-1,21
37644,76203,-1,33
60040,25248,-1,64
37649,16882,-1,44
49617,6529,-1,21
107796,23996,-1,34
118448,63951,-1,11
111813,82550,-1,58
77731,46849,-1,34
53764,33665,-1,47
120761,14097,-1,48
105129,252,-1,71
84025,45745,-1,7
38965,22,-1,37
51105,18218,-1,60
105128,228973,-1,45
51109,1559,-1,3
61397,166773,-1,23
33262,23928,-1,80
118439,124613,-1,84
64424,30140,-1,7
117109,106016,-1,10
34590,5155,-1,95
127395,111667,-1,76
126063,86282,-1,83
11019,45256,-1,21
33266,28216,-1,56
56806,36672,-1,9
21293,11336,-1,21
38954,70008,-1,42
11013,10102,-1,4
51116,43271,-1,51
38953,42206,-1,64
12349,31147,-1,137
131486,21469,-1,78
71525,10474,-1,36
129167,17382,-1,8
72854,130474,-1,82
51914,35156,-1,30
108221,152599,-1,44
71520,44708,-1,61
72851,46007,-1,103
69209,81857,-1,27
7281,15121,-1,112
60868,12626,-1,5
83508,40623,-1,20
54193,32318,-1,59
7283,141643,-1,33
99096,2042,-1,27
27482,1697,-1,10
26152,77663,-1,13
59885,63395,-1,57
27487,47703,-1,5
47096,482,-1,71
80481,13074,-1,15
14184,67794,-1,13
51927,147,-1,65
111862,24078,-1,2
91125,243860,-1,2
70201,9515,-1,29
58561,38135,-1,9
109560,2731,-1,52
44818,16127,-1,45
83503,1976,-1,26
1982,71325,-1,92
102928,17136,-1,79
59895,30443,-1,19
58567,37185,-1,105
51931,18072,-1,1
19877,7504,-1,66
1989,166,-1,23
50603,4880,-1,66
20830,43981,-1,9
50608,49012,-1,33
105174,41477,-1,3
108206,123277,-1,1
72874,96888,-1,30
109530,80031,-1,14
110520,11174,-1,10
40440,51787,-1,35
58571,15801,-1,75
41776,9794,-1,30
27468,173171,-1,35
63920,89750,-1,47
110527,293205,-1,22
105172,624,-1,46
134538,8942,-1,28
133208,106848,-1,130
129140,2998,-1,62
118495,51885,-1,84
14159,9789,-1,9
18519,15807,-1,37
32826,31409,-1,39
47074,34064,-1,34
109546,30863,-1,82
71556,12235,-1,51
70227,305091,-1,43
96832,52608,-1,98
72883,4790,-1,82
58585,8931,-1,7
58584,180894,-1,15
83517,13703,-1,28
117156,140456,-1,8
120798,832,-1,78
32813,28973,-1,93
16791,9869,-1,106
14134,83233,-1,1
70234,11399,-1,38
114940,21900,-1,29
96860,4556,-1,15
63943,133783,-1,64
26116,2014,-1,25
109590,125946,-1,54
62616,55845,-1,5
9020,47324,-1,14
63938,42729,-1,13
82226,17804,-1,18
122566,70113,-1,15
122562,99608,-1,62
122564,19035,-1,10
26112,31047,-1,88
51961,756,-1,3
110591,33504,-1,4
95529,37698,-1,81
70229,68029,-1,1
51965,567,-1,76
91167,122698,-1,24
15472,4986,-1,62
36392,138394,-1,85
96857,170,-1,95
50638,5236,-1,73
91168,4786,-1,8
15470,12901,-1,60
9035,42989,-1,16
36394,211024,-1,137
75919,31225,-1,6
70244,843,-1,83
96853,43145,-1,23
40414,54635,-1,30
71572,23724,-1,45
91160,43980,-1,1
121230,170657,-1,2
135814,32237,-1,44
78198,9609,-1,49
91161,24381,-1,71
91162,43187,-1,20
102969,24392,-1,80
121226,13853,-1,45
82212,10236,-1,29
84873,99259,-1,137
50641,91745,-1,4
51972,2057,-1,59
84872,476,-1,57
102967,96821,-1,69
47039,10668,-1,99
95556,4497,-1,75
63961,3030,-1,36
28757,4593,-1,102
91190,303,-1,8
57280,19197,-1,41
91196,22200,-1,41
62638,69061,-1,9
135827,16138,-1,104
102936,3581,-1,15
122547,38720,-1,66
49697,140481,-1,21
49696,262357,-1,16
48363,102144,-1,41
99907,26397,-1,137
129177,64131,-1,12
62640,55584,-1,57
94217,19254,-1,12
57296,544,-1,34
9052,10009,-1,68
83568,32306,-1,41
123864,129942,-1,12
83564,4348,-1,45
11099,2363,-1,31
47022,31913,-1,15
48351,268536,-1,4
121206,55177,-1,74
41032,23807,-1,42
67664,10536,-1,56
133144,9691,-1,16
133145,20312,-1,78
92624,127501,-1,62
101550,142051,-1,137
93953,43318,-1,33
55681,57400,-1,63
46728,288295,-1,13
9064,1488,-1,24
113539,11446,-1,39
21425,15772,-1,21
34745,25693,-1,25
58711,14154,-1,36
75281,99480,-1,72
33411,25670,-1,29
34741,231576,-1,29
122485,412109,-1,10
134485,1092,-1,63
10771,4271,-1,7
54359,10714,-1,31
3756,148536,-1,58
87274,159095,-1,25
93949,2654,-1,25
22767,20305,-1,1
16088,92603,-1,2
110499,41530,-1,101
137512,71940,-1,16
92610,159008,-1,48
80627,155055,-1,51
2441,288117,-1,74
9072,120399,-1,17
122481,21301,-1,65
108196,21900,-1,66
9074,201703,-1,12
34734,119278,-1,60
121147,125317,-1,72
78314,68013,-1,6
80631,187,-1,96
54366,62614,-1,1
3767,27331,-1,9
28060,745,-1,84
29392,42996,-1,65
101559,205818,-1,1
17389,329,-1,32
93970,37673,-1,15
41015,195022,-1,21
67689,16307,-1,87
108167,27597,-1,27
114844,130824,-1,29
113518,62878,-1,110
81995,16277,-1,60
58734,1410,-1,49
57404,500,-1,37
54373,37165,-1,88
122464,60035,-1,89
122463,244563,-1,40
28038,22094,-1,39
79677,80054,-1,4
91308,33391,-1,5
3775,127560,-1,8
91305,83040,-1,17
87298,62491,-1,43
3777,17808,-1,48
31699,38140,-1,26
87296,11078,-1,6
110478,108,-1,23
110475,264241,-1,36
66369,12230,-1,28
65038,80844,-1,9
41001,40663,-1,78
80648,4191,-1,67
9093,17106,-1,62
44999,1618,-1,28
41009,40618,-1,32
122456,110548,-1,19
121128,114790,-1,7
123787,11240,-1,97
1126,11000,-1,15
77003,116762,-1,35
31683,11359,-1,53
80653,130272,-1,28
53058,45608,-1,103
133180,71055,-1,19
126816,12312,-1,38
22714,14766,-1,82
92662,12473,-1,18
91331,15802,-1,6
18693,11911,-1,40
22717,17495,-1,19
28019,11444,-1,27
124230,89280,-1,91
57425,15102,-1,72
28012,14811,-1,6
78367,38438,-1,42
2469,11928,-1,45
124227,30060,-1,11
78366,18489,-1,62
83713,99324,-1,31
58754,8075,-1,7
117940,47692,-1,9
30340,23574,-1,7
135770,248888,-1,8
71718,131098,-1,73
101588,73517,-1,77
34705,56188,-1,47
6825,23128,-1,42
31677,113916,-1,38
31679,41889,-1,70
89000,132506,-1,10
135777,89785,-1,7
71735,87060,-1,16
130089,16850,-1,7
44975,39946,-1,71
65057,17835,-1,4
130087,26955,-1,83
135774,90816,-1,37
105961,46886,-1,76
22728,14551,-1,77
114895,278,-1,10
1154,100526,-1,98
121194,157690,-1,46
126882,48490,-1,64
114899,99259,-1,77
56104,33738,-1,65
30334,30983,-1,138
53075,81296,-1,18
104629,38880,-1,61
2475,60438,-1,46
104624,11948,-1,91
129904,29436,-1,1
6835,140783,-1,1
66381,8392,-1,34
43630,31032,-1,87
71746,35217,-1,5
90024,44916,-1,27
71742,36132,-1,29
10708,13507,-1,50
29327,370264,-1,74
1161,55317,-1,74
91351,23574,-1,15
125538,31225,-1,21
82404,28942,-1,28
83735,42640,-1,23
31653,29080,-1,12
2489,29383,-1,78
1157,48303,-1,7
57445,4939,-1,14
66390,29266,-1,80
135794,47952,-1,85
30325,13653,-1,69
30324,36584,-1,43
6846,155055,-1,13
6849,106622,-1,15
100238,64780,-1,33
135790,148617,-1,62
18685,96107,-1,83
70423,25706,-1,75
70426,34651,-1,37
71754,100493,-1,24
112216,199556,-1,4
22704,256593,-1,51
135796,53389,-1,7
113543,200085,-1,89
68105,39968,-1,22
62800,13370,-1,30
92671,29482,-1,62
126859,72013,-1,6
50820,11590,-1,4
25869,200727,-1,8
104663,20778,-1,29
96148,25868,-1,20
75205,52748,-1,29
112288,11159,-1,73
130955,123320,-1,67
96146,18056,-1,54
48509,42363,-1,7
124270,14430,-1,10
24537,3031,-1,23
116652,9833,-1,110
32167,43278,-1,46
77875,53267,-1,12
115323,2657,-1,48
125599,211954,-1,22
100298,55236,-1,68
55604,65889,-1,15
84167,20239,-1,31
55609,22238,-1,6
16913,29150,-1,8
84164,86410,-1,46
130961,30640,-1,32
63236,90603,-1,68
32152,186845,-1,43
75213,26451,-1,6
98798,187993,-1,2
96136,147,-1,84
33481,25934,-1,26
19192,119634,-1,10
84159,33,-1,30
129943,98864,-1,60
90822,44264,-1,60
104668,46853,-1,15
6879,132641,-1,20
45459,34100,-1,59
5560,63435,-1,55
90862,10189,-1,59
105970,73100,-1,29
124255,144114,-1,124
68935,16769,-1,63
125580,11309,-1,3
13868,91911,-1,42
125579,11368,-1,12
117963,113784,-1,13
88546,27349,-1,88
9914,25649,-1,9
21481,138394,-1,17
9911,58192,-1,12
112273,20894,-1,133
37834,12093,-1,37
88540,31674,-1,48
37835,138394,-1,18
100291,199687,-1,21
64584,70089,-1,17
24529,7501,-1,9
90850,53182,-1,14
46772,231474,-1,52
20163,105077,-1,28
68941,10036,-1,17
75237,16378,-1,17
130982,84199,-1,31
25851,9534,-1,19
96156,31921,-1,116
68947,140818,-1,84
25853,72711,-1,36
34790,80555,-1,16
75230,41758,-1,59
68949,79042,-1,14
12549,38849,-1,44
37829,24128,-1,4
32132,87496,-1,25
112265,25566,-1,137
9924,33343,-1,32
84176,71370,-1,16
113594,79,-1,5
11211,9748,-1,16
104649,288284,-1,32
112260,98205,-1,21
90847,235199,-1,36
12544,35219,-1,7
19148,17906,-1,5
67623,10655,-1,19
46763,64682,-1,21
103374,160989,-1,32
136213,87799,-1,15
8612,330152,-1,7
137547,38541,-1,7
20130,44381,-1,2
136215,20546,-1,38
114027,12449,-1,111
33450,18872,-1,50
119716,34014,-1,97
75243,24003,-1,44
130913,33693,-1,41
51289,17990,-1,51
79613,44896,-1,12
8604,77936,-1,5
4246,44098,-1,58
93903,100594,-1,1
88564,124207,-1,1
33459,36215,-1,40
20147,86261,-1,39
84193,113947,-1,85
45426,26530,-1,40
46755,109539,-1,12
93900,1482,-1,16
102055,5722,-1,19
20143,40769,-1,52
67632,2998,-1,26
102056,173980,-1,30
116677,64568,-1,44
75257,790,-1,32
119706,37631,-1,8
99201,43487,-1,1
99200,21039,-1,44
96171,29262,-1,72
130928,120357,-1,56
56981,16274,-1,22
37803,20873,-1,29
87251,261825,-1,72
20114,97206,-1,9
25806,149940,-1,13
46741,41780,-1,103
128654,27521,-1,53
45411,19662,-1,16
16091,35862,-1,21
114005,223519,-1,11
33435,34314,-1,48
54332,17238,-1,22
127318,75964,-1,29
33431,256591,-1,46
34761,55603,-1,18
80620,120212,-1,34
104677,29268,-1,12
8625,8337,-1,58
55668,898,-1,61
41051,11205,-1,68
102018,55135,-1,21
107706,82696,-1,50
41041,17350,-1,8
25816,38670,-1,30
41048,75469,-1,18
128642,747,-1,12
137577,1633,-1,1
112299,25855,-1,71
128644,24461,-1,19
45409,24561,-1,28
75275,72105,-1,76
116659,3537,-1,95
54343,124429,-1,1
127309,80613,-1,11
33422,14348,-1,135
13839,125764,-1,45
88577,81981,-1,87
136256,80680,-1,61
87243,2270,-1,52
137581,43199,-1,7
102029,234,-1,15
108985,94741,-1,22
128594,55859,-1,34
74757,11093,-1,6
53818,44878,-1,24
95698,44516,-1,45
73423,104310,-1,7
11185,21385,-1,6
27524,161602,-1,23
41833,77246,-1,66
94360,19423,-1,70
73420,31047,-1,31
56099,147778,-1,17
27526,274669,-1,1
85417,25623,-1,55
41827,42359,-1,10
81056,38687,-1,46
27521,94123,-1,21
24493,60270,-1,29
9979,107985,-1,26
47131,41801,-1,39
11189,29845,-1,130
82381,31997,-1,2
7332,24736,-1,10
11195,6404,-1,29
95688,28007,-1,70
119627,10598,-1,15
133956,570,-1,38
28868,9812,-1,20
81049,39946,-1,43
23170,1398,-1,66
86737,125695,-1,17
68080,61418,-1,2
81042,19846,-1,65
39504,70387,-1,43
52500,62131,-1,98
121943,28503,-1,54
115271,60579,-1,20
19912,20120,-1,12
8673,47848,-1,57
132634,20017,-1,4
98745,85547,-1,60
28,159138,-1,42
128578,585,-1,58
132638,125582,-1,29
59143,33788,-1,56
27504,63943,-1,73
127240,246648,-1,11
373,85588,-1,12
86768,126560,-1,59
31,25633,-1,16
44082,173672,-1,16
72127,17761,-1,4
36453,9339,-1,53
133972,5854,-1,47
127235,147729,-1,4
24486,26899,-1,13
35120,19542,-1,6
7350,297265,-1,32
23151,52780,-1,37
85424,227306,-1,132
48431,11676,-1,37
77802,114246,-1,56
121921,15049,-1,91
129001,8677,-1,116
107695,111949,-1,88
130870,38742,-1,15
98767,19099,-1,99
24453,67062,-1,39
65843,23189,-1,72
32086,320,-1,84
73461,12721,-1,54
111714,34283,-1,60
107690,36492,-1,10
7360,54233,-1,94
119685,232731,-1,64
35117,19155,-1,52
136182,49475,-1,32
89813,43437,-1,67
120661,17131,-1,70
53867,15867,-1,56
11145,23964,-1,60
20090,10083,-1,59
84120,43390,-1,51
49749,73091,-1,22
49747,59572,-1,25
105048,14257,-1,71
7378,9999,-1,49
73479,48864,-1,8
105047,96821,-1,9
118338,80960,-1,25
25798,93164,-1,38
117009,586,-1,9
133918,72197,-1,69
106372,46982,-1,14
24469,53230,-1,14
65859,293461,-1,82
73472,84329,-1,25
127297,197726,-1,45
120653,41462,-1,37
118348,38022,-1,5
77821,54752,-1,73
44051,56142,-1,21
49740,38414,-1,82
52544,50797,-1,20
11157,188761,-1,5
85441,101860,-1,17
37768,18893,-1,106
16847,9301,-1,24
56902,11362,-1,68
6056,256779,-1,27
107671,67493,-1,137
97458,38425,-1,82
49733,309503,-1,19
73489,9344,-1,46
72157,8016,-1,26
6059,55309,-1,46
23102,77448,-1,25
33392,21039,-1,60
133929,248888,-1,21
119659,207625,-1,30
59184,2759,-1,51
73481,276843,-1,26
117000,149362,-1,1
52552,255756,-1,86
107669,58733,-1,62
11124,66538,-1,34
85475,11892,-1,67
12457,22460,-1,74
85471,179668,-1,47
133930,41464,-1,8
79,13757,-1,43
63210,53048,-1,53
98777,38870,-1,1
64545,22688,-1,61
93084,60230,-1,12
73495,22752,-1,75
6061,45560,-1,137
73491,184,-1,98
68905,24936,-1,42
120630,12554,-1,20
77840,76996,-1,24
25772,4944,-1,46
86798,886,-1,51
90802,82825,-1,51
45363,50225,-1,85
36412,54723,-1,15
11134,10575,-1,89
56929,110491,-1,1
11136,35044,-1,14
9103,17158,-1,11
131364,36685,-1,6
72978,60859,-1,20
130031,25188,-1,53
9100,41486,-1,18
129047,55465,-1,3
92585,44808,-1,1
17324,20017,-1,28
71643,129854,-1,4
14297,27461,-1,52
43618,44716,-1,15
129040,106970,-1,83
110426,980,-1,37
57348,37567,-1,10
60994,69544,-1,27
32969,37992,-1,52
109428,20626,-1,41
30303,151431,-1,44
19988,2013,-1,9
68005,19738,-1,11
50716,29989,-1,50
19995,28273,-1,23
131373,10809,-1,68
92574,850,-1,95
129037,2349,-1,78
68009,40458,-1,10
9117,18671,-1,9
130049,99283,-1,68
50719,63831,-1,60
92577,58257,-1,47
71652,2981,-1,32
18662,151509,-1,21
71650,27017,-1,55
83619,289314,-1,33
110415,114994,-1,84
57358,48110,-1,109
120697,126152,-1,18
3805,3082,-1,73
26287,78998,-1,56
102808,14141,-1,34
120693,61546,-1,4
58687,31074,-1,38
9108,79406,-1,72
69331,67756,-1,13
17337,75752,-1,24
117053,81446,-1,70
32954,9749,-1,23
131385,125506,-1,18
130054,6461,-1,76
38243,14358,-1,56
105059,31404,-1,15
72996,67463,-1,138
110409,45736,-1,123
110406,130593,-1,69
106381,8443,-1,2
106380,20311,-1,72
62715,146521,-1,42
84988,55135,-1,26
50730,8816,-1,25
109425,300,-1,84
69357,211729,-1,16
