user_id,movie_id,score,block_size
126153,137182,5,-1
52997,2111,4,-1
81075,3577,4,-1
129416,285213,4,-1
15522,89462,3,-1
51666,77930,4,-1
12019,180576,2,-1
13589,130798,5,-1
94379,52207,2,-1
75639,39988,4,-1
6264,30588,4,-1
15530,10830,3,-1
63893,fred+%26+vinnie+2011,4,-1
24003,10515,4,-1
96794,16727,5,-1
28603,28171,3,-1
115008,2576,4,-1
126141,the+boys+1962,5,-1
64508,marina+abramovi%C4%87%3A+the+artist+is+present+2012,5,-1
387,16926,4,-1
66919,29126,4,-1
116102,75007,4,-1
27994,rko+production+601%3A+the+making+of+%27kong_+the+eighth+wonder+of+the+world%27+2005,5,-1
84579,43766,4,-1
37544,139244,3,-1
14443,10882,3,-1
108968,9766,3,-1
29909,35927,3,-1
8696,21394,3,-1
103098,46705,3,-1
28818,44875,3,-1
138118,45871,3,-1
108540,77561,4,-1
105279,26121,4,-1
46244,108668,4,-1
72135,the+lion+king+1%C2%BD+2004,3,-1
118107,43791,4,-1
72374,%27night_+mother+1986,2,-1
22278,claire%27s+knee+1970,4,-1
38629,les+mis%C3%A9rables+2012,5,-1
85218,105348,3,-1
120666,44009,2,-1
52774,36108,3,-1
20095,77449,3,-1
17924,42597,3,-1
49751,hell%27s+hinges+1916,4,-1
13564,224992,4,-1
76749,305091,3,-1
128385,45609,4,-1
61492,48561,3,-1
55808,159002,3,-1
71059,43350,5,-1
75414,70027,3,-1
11395,whisky+galore%21+1949,4,-1
97421,33730,4,-1
72142,11198,4,-1
74561,fear+city%3A+a+family-style+comedy+1994,4,-1
25316,13754,4,-1
106370,50401,3,-1
95240,dear+zachary%3A+a+letter+to+a+son+about+his+father+2008,5,-1
59174,131916,3,-1
101914,45578,5,-1
24220,kickboxer+3%3A+the+art+of+war+1992,3,-1
50364,162145,3,-1
119435,3083,4,-1
117016,10886,4,-1
7129,41714,5,-1
11156,9010,3,-1
136197,9659,4,-1
17932,13847,4,-1
84593,tristan+%26+isolde+2006,3,-1
39947,16765,4,-1
47316,11424,4,-1
20078,133021,3,-1
128378,4518,4,-1
74336,82620,5,-1
110847,national+lampoon%E2%80%99s+van+wilder+2002,4,-1
111933,91908,3,-1
36429,73770,3,-1
1831,29470,2,-1
35336,37292,3,-1
50374,14202,4,-1
77611,40222,3,-1
107429,210913,3,-1
55825,farscape%3A+the+peacekeeper+wars+2004,5,-1
91902,12228,4,-1
129219,134411,4,-1
12213,31586,3,-1
49727,55650,4,-1
105020,14811,5,-1
36893,64792,5,-1
19096,alien+nation%3A+body+and+soul+1995,3,-1
63699,making+%27the+new+world%27+2006,3,-1
96597,72648,4,-1
119648,10020,2,-1
108770,hitman+hart%3A+wrestling+with+shadows+1998,4,-1
127034,immigrants+%28l.a.+dolce+vita%29+2008,4,-1
22261,3558,4,-1
85467,283302,3,-1
35564,90511,5,-1
116389,15807,3,-1
88733,mariage+%C3%A0+mendoza+2013,3,-1
11374,23160,4,-1
14884,389854,4,-1
10289,trancers+3%3A+deth+lives+1992,3,-1
43610,brewster%27s+millions+1945,3,-1
18412,143928,4,-1
111512,26317,4,-1
135967,maelstr%C3%B6m+2000,4,-1
88084,4552,4,-1
91017,10537,3,-1
15388,41714,3,-1
14299,157301,4,-1
131368,28422,4,-1
93436,55049,4,-1
56250,142168,4,-1
70550,52991,4,-1
84717,157847,4,-1
125911,14134,2,-1
124821,62491,4,-1
54076,18569,4,-1
59769,11389,5,-1
62929,50182,3,-1
28211,sex+up+your+life%21+2005,3,-1
56257,white+light%2Fblack+rain%3A+the+destruction+of+hiroshima+and+nagasaki+2007,4,-1
50953,578,3,-1
24091,40593,4,-1
67382,37300,4,-1
100612,32166,3,-1
66294,21055,5,-1
124826,78206,4,-1
111745,38460,4,-1
17574,31670,4,-1
22922,284785,4,-1
9356,51472,4,-1
72986,46976,4,-1
9595,64877,3,-1
133796,ryan%27s+daughter+1970,3,-1
42517,231,4,-1
28226,174598,3,-1
59530,63311,4,-1
121790,76483,3,-1
83617,36815,3,-1
84705,70738,3,-1
42513,98398,5,-1
31862,89873,5,-1
22918,31688,4,-1
15158,20334,5,-1
36060,78998,4,-1
38240,926,4,-1
91276,17110,4,-1
95873,18499,3,-1
135983,109435,4,-1
16696,4967,3,-1
38002,38363,4,-1
95874,8981,3,-1
92368,19274,4,-1
93699,862,3,-1
26018,11824,4,-1
44928,84473,3,-1
27347,46982,3,-1
112828,happy+people%3A+a+year+in+the+taiga+2010,4,-1
10908,169860,4,-1
109892,57830,3,-1
118136,37420,3,-1
71419,45244,4,-1
96717,25736,4,-1
68495,fire+in+castilla+%28tactilvision+from+the+moor+of+the+fright%29+1961,3,-1
4901,i+can%27t+think+straight+2008,3,-1
50978,28705,4,-1
32701,17281,3,-1
107003,41097,3,-1
95624,shoot+%27em+up+2007,3,-1
69599,215538,4,-1
113904,101520,4,-1
90178,26426,4,-1
111963,13928,3,-1
67178,40423,4,-1
129014,this+boy%E2%80%99s+life+1993,3,-1
96951,86616,4,-1
31839,9434,5,-1
71431,31987,3,-1
59552,112054,4,-1
120680,21033,4,-1
40312,10876,3,-1
107241,108155,3,-1
91263,6973,4,-1
57370,sharpay%27s+fabulous+adventure+2011,3,-1
59790,35838,5,-1
27594,24746,3,-1
27591,40693,4,-1
81466,244506,4,-1
47182,when+the+road+bends%3A+tales+of+a+gypsy+caravan+2006,3,-1
67173,47038,3,-1
17559,1371,2,-1
93234,67530,3,-1
48028,don%27t+torture+a+duckling+1972,3,-1
39797,62276,4,-1
14011,2320,3,-1
78083,41804,4,-1
59560,19997,3,-1
112406,41821,3,-1
28650,14830,4,-1
102836,11549,4,-1
60315,40562,3,-1
60799,12178,3,-1
24294,12596,4,-1
125713,38804,3,-1
120264,65509,4,-1
2740,2460,4,-1
121596,168138,3,-1
69361,16093,4,-1
81494,69299,4,-1
100896,148482,4,-1
4922,86997,4,-1
2749,27176,3,-1
93224,9358,5,-1
113724,84100,3,-1
95884,38774,4,-1
135930,98094,4,-1
131334,1844,3,-1
134840,28592,4,-1
15110,43891,4,-1
78071,41662,4,-1
59573,91052,4,-1
58241,where+is+my+friend%27s+house%3F+1987,5,-1
56065,132122,4,-1
35186,tales+of+vesperia%3A+the+first+strike+2009,3,-1
59574,54148,4,-1
115903,44944,4,-1
124857,291,4,-1
122434,70149,3,-1
2998,82731,4,-1
84753,18050,3,-1
2510,202152,4,-1
17539,90125,4,-1
49340,29084,4,-1
118186,13689,4,-1
125947,78571,4,-1
112866,is+the+man+who+is+tall+happy%3F+2013,4,-1
110445,kevin+hart%3A+seriously+funny+2010,4,-1
16652,14510,2,-1
97614,38545,4,-1
96767,135,3,-1
98702,67636,4,-1
58495,11176,3,-1
1682,41110,3,-1
42946,829,4,-1
40523,276635,4,-1
20913,67696,3,-1
94584,43487,3,-1
42702,82881,4,-1
62759,8896,3,-1
58019,94405,4,-1
82361,river%27s+edge+1986,4,-1
38207,1600,4,-1
76924,129728,4,-1
18833,24458,4,-1
30965,11844,4,-1
19924,winchester+%2773+1950,4,-1
2528,coluche_+l%27histoire+d%27un+mec+2008,4,-1
17753,look+what%27s+happened+to+rosemary%27s+baby+1976,4,-1
136802,batman%3A+assault+on+arkham+2014,3,-1
109229,25868,4,-1
74743,198365,5,-1
70389,59835,2,-1
134620,112087,4,-1
135952,45961,4,-1
133773,4203,3,-1
130266,69426,4,-1
12065,224414,4,-1
26467,18428,4,-1
40755,33560,5,-1
42934,86959,4,-1
95660,battlestar+galactica%3A+razor+2007,4,-1
28403,164184,4,-1
129295,cl%C3%A9o+from+5+to+7+1962,4,-1
8085,44940,4,-1
82118,triumph+of+the+nerds%3A+the+rise+of+accidental+empires+1996,5,-1
100407,34276,3,-1
122651,15390,4,-1
123981,27843,3,-1
81026,58799,4,-1
121321,101653,3,-1
131360,103894,4,-1
17998,th%C3%A9r%C3%A8se+2012,3,-1
63185,147729,-1,13
92502,36652,-1,55
121281,64828,-1,55
121280,95755,-1,13
2302,804,-1,12
4963,299104,-1,7
136305,11426,-1,24
67552,91459,-1,10
101680,46932,-1,19
101683,49600,-1,1
121272,126596,-1,29
31580,289,-1,7
66228,54563,-1,6
17290,97365,-1,49
76494,82698,-1,12
10668,85821,-1,39
54243,9910,-1,45
58604,148044,-1,19
80513,stargate%3A+the+ark+of+truth+2008,-1,17
114980,balto+ii%3A+wolf+quest+2002,-1,53
58600,34574,-1,7
11994,258126,-1,33
59939,786,-1,56
101679,37312,-1,23
136318,21955,-1,1
93856,almanya%3A+welcome+to+germany+2011,-1,25
108284,3549,-1,54
60928,32868,-1,34
10636,20348,-1,17
133290,24266,-1,17
72923,265111,-1,39
72920,21967,-1,56
87161,73600,-1,23
17274,h%C3%A4xan+1922,-1,56
17276,36561,-1,4
67578,jesse+stone%3A+sea+change+2007,-1,20
80526,78399,-1,25
17272,26405,-1,47
125605,16664,-1,55
78212,xtro+3%3A+watch+the+skies+1995,-1,15
99141,26889,-1,31
79548,9910,-1,55
67571,operation%3A+daybreak+1975,-1,15
35925,5145,-1,51
88496,13023,-1,14
87193,28874,-1,23
18577,65044,-1,39
135889,198001,-1,2
104741,1547,-1,10
113696,11831,-1,55
116726,79465,-1,55
79570,14672,-1,32
43536,56152,-1,14
31554,18650,-1,12
58630,a+very+harold+%26+kumar+christmas+2011,-1,24
111043,288952,-1,8
104733,44864,-1,24
104732,9652,-1,51
38173,4932,-1,2
18587,24385,-1,31
135898,675,-1,15
23935,278086,-1,19
43523,398452,-1,21
18589,406,-1,55
72943,v2%3A+dead+angel+2007,-1,28
17258,161426,-1,12
60959,16857,-1,14
116714,chasing+ghosts%3A+beyond+the+arcade+2007,-1,38
60956,247691,-1,55
35900,202941,-1,33
57315,1712,-1,55
57316,39141,-1,38
59975,19275,-1,26
10629,29146,-1,36
124334,34944,-1,7
67590,papa%27s+delicate+condition+1963,-1,20
113691,adrenalin%3A+fear+the+rush+1996,-1,2
44842,cannibal%21+the+musical+1993,-1,9
113677,11170,-1,38
40489,21202,-1,37
1042,25875,-1,11
137608,37550,-1,8
44847,2001%3A+a+space+odyssey+1968,-1,1
54292,118,-1,12
79597,2261,-1,55
32862,38843,-1,19
26174,32543,-1,40
38151,13996,-1,45
40472,10863,-1,33
72962,ninja%3A+shadow+of+a+tear+2013,-1,19
23918,9352,-1,31
113663,126376,-1,17
44839,king%27s+game+2004,-1,10
126980,1904,-1,25
43503,14756,-1,55
80574,thor%3A+the+dark+world+2013,-1,30
84932,15802,-1,3
99185,14279,-1,14
91217,109235,-1,18
24417,15451,-1,55
128751,tora-san%27s+rise+and+fall+1975,-1,3
102121,thomas+pynchon%3A+a+journey+into+the+mind+of+p.+2003,-1,1
104785,11559,-1,3
59088,86782,-1,2
64435,52794,-1,1
24412,28519,-1,8
64439,128042,-1,26
115442,57655,-1,34
76424,16220,-1,40
52459,72460,-1,4
136387,105299,-1,49
135057,67079,-1,7
5418,21781,-1,22
12434,4825,-1,23
45349,43802,-1,12
64441,3064,-1,28
49703,27759,-1,9
44017,109843,-1,10
45343,33592,-1,32
103465,34626,-1,14
112399,34683,-1,34
24421,fear+city%3A+a+family-style+comedy+1994,-1,5
1077,230846,-1,52
115425,10776,-1,2
34690,46584,-1,55
124385,55522,-1,25
124383,258,-1,22
24424,85414,-1,11
127409,18093,-1,18
53791,chely+wright%3A+wish+me+away+2011,-1,31
77748,3014,-1,55
13777,12713,-1,17
46666,9281,-1,20
5442,44833,-1,35
19041,16372,-1,45
116744,14308,-1,5
75103,11235,-1,19
115413,86593,-1,1
116743,125858,-1,46
96042,29150,-1,16
115418,11291,-1,50
72073,93114,-1,5
32028,9802,-1,55
76443,42989,-1,50
116751,8545,-1,12
88427,59,-1,32
112397,901,-1,51
85399,will+it+snow+for+christmas%3F+1996,-1,19
89755,10649,-1,29
64460,nativity%21+2009,-1,20
64465,don%27t+bother+to+knock+1952,-1,1
65797,70670,-1,1
124365,142051,-1,55
123034,margaret+cho%3A+notorious+c.h.o.+2002,-1,25
75111,deadly+outlaw%3A+rekka+2002,-1,1
24402,19974,-1,7
115407,179150,-1,54
72082,it%27s+a+boy+girl+thing+2006,-1,27
135081,33273,-1,24
52481,12186,-1,13
76431,111794,-1,44
52488,27273,-1,24
32010,64690,-1,39
138113,13519,-1,56
32018,37557,-1,55
9805,100270,-1,26
90728,75612,-1,29
13755,boogie+man%3A+the+lee+atwater+story+2008,-1,1
102160,21575,-1,41
128797,85556,-1,55
10691,hangman%27s+knot+1952,-1,40
114147,680,-1,46
126133,68715,-1,24
21349,11384,-1,55
51160,sun+don%27t+shine+2012,-1,36
97391,51452,-1,56
32006,47046,-1,40
97393,36819,-1,42
51163,238,-1,55
126127,22543,-1,29
34661,31532,-1,9
115488,4203,-1,31
4125,995,-1,41
13724,21447,-1,1
137671,amazon+jack+3%3A+jungo+goes+bananas+2007,-1,55
64470,15696,-1,43
5472,52677,-1,19
135015,19433,-1,16
75138,25186,-1,41
30293,ultrasuede%3A+in+search+of+halston+2011,-1,7
30292,10598,-1,56
77786,259018,-1,55
126116,trinity+and+beyond%3A+the+atomic+bomb+movie+1995,-1,23
22680,146405,-1,50
33320,11621,-1,37
35989,80597,-1,55
64494,28031,-1,16
102140,19551,-1,13
63166,the+beach+boys%3A+an+american+family+2000,-1,5
4157,121873,-1,43
42265,250538,-1,30
126113,killing+us+softly+4%3A+advertising%27s+image+of+women+2010,-1,14
29287,256396,-1,50
93805,9355,-1,1
120806,68718,-1,47
64490,17885,-1,41
20002,21043,-1,9
68867,16222,-1,28
106510,53574,-1,1
116776,27983,-1,50
81817,44691,-1,31
76474,43787,-1,22
127428,11830,-1,7
87122,5801,-1,29
87120,655,-1,56
98608,253808,-1,55
12393,13728,-1,16
11064,11621,-1,5
107774,37920,-1,55
131404,42124,-1,23
70274,28044,-1,33
61327,6552,-1,56
61329,31183,-1,37
230,sold+out%3A+a+threevening+with+kevin+smith+2008,-1,5
114075,42342,-1,52
69280,23951,-1,34
119766,30839,-1,28
82267,38687,-1,48
138048,viva+riva%21+2010,-1,30
120749,63,-1,53
138046,far+out+isn%27t+far+enough%3A+the+tomi+ungerer+story+2012,-1,45
15429,foo+fighters%3A+back+and+forth+2011,-1,21
120746,32574,-1,55
8542,the+disappearance+of+eleanor+rigby%3A+her+2014,-1,8
4187,1643,-1,50
107788,29060,-1,16
36352,52365,-1,3
4188,54690,-1,51
131412,dixie+chicks%3A+shut+up+and+sing+2006,-1,24
127379,27134,-1,51
23057,23683,-1,10
95563,12112,-1,32
4181,caroline%3F+1990,-1,12
115396,8282,-1,4
119754,8008,-1,55
60000,47870,-1,55
50685,140007,-1,2
49661,the+pope%27s+toilet+2007,-1,34
120735,204762,-1,24
127360,28007,-1,7
132750,42630,-1,23
9887,the+true+story+of+puss+%27n+boots+2009,-1,2
132753,2654,-1,15
8555,2926,-1,12
73322,30548,-1,30
70297,67884,-1,55
95591,28874,-1,23
126031,9050,-1,25
25683,stanley+kubrick%3A+a+life+in+pictures+2001,-1,56
45295,45928,-1,5
36345,83124,-1,55
102058,261820,-1,16
75998,it%27s+a+great+feeling+1949,-1,11
106414,louis+c.k.%3A+live+at+the+comedy+store+2015,-1,34
12379,256311,-1,26
8561,29697,-1,53
128683,881,-1,55
131435,24646,-1,56
107766,26336,-1,8
99943,64534,-1,2
266,3176,-1,5
59039,67493,-1,56
127347,casanova+%2770+1965,-1,18
16743,14499,-1,41
75987,43471,-1,36
37667,52270,-1,40
53738,76544,-1,3
52405,84200,-1,6
62693,25784,-1,52
98645,982,-1,42
97317,48161,-1,8
38982,107781,-1,24
97312,26748,-1,55
94287,20177,-1,7
16719,paradise%3A+hope+2013,-1,33
85337,38728,-1,7
52411,4192,-1,56
109524,love+%26+savagery+2009,-1,52
7256,14626,-1,8
37640,47837,-1,24
129117,38691,-1,11
61376,27735,-1,24
111827,42564,-1,20
94275,the+human+condition+i%3A+no+greater+love+1959,-1,55
86659,4543,-1,11
52422,34100,-1,22
118466,14061,-1,15
7249,11162,-1,55
129109,253077,-1,47
37648,476,-1,41
12369,11791,-1,33
105132,4832,-1,5
49617,6529,-1,55
106464,9693,-1,34
96007,1283,-1,49
7269,179144,-1,49
73364,11657,-1,24
73360,wrestling+for+jesus%3A+the+tale+of+t-money+2011,-1,2
7262,momma%27s+man+2008,-1,7
98661,54436,-1,11
53764,33665,-1,56
117124,1908,-1,15
77731,46849,-1,55
105129,willy+wonka+%26+the+chocolate+factory+1971,-1,24
76405,14108,-1,47
51105,18218,-1,1
86682,13384,-1,38
13666,75865,-1,21
51109,1559,-1,55
49603,pain+%26+gain+2013,-1,5
64424,30140,-1,27
64428,68734,-1,1
126063,tie+xi+qu%3A+west+of+the+tracks+2002,-1,55
51110,20246,-1,8
119775,bush%27s+brain+2004,-1,29
86677,46920,-1,27
33265,this+ain%E2%80%99t+california+2012,-1,55
56806,36672,-1,11
53776,46982,-1,26
21293,11336,-1,43
12349,tom+petty+and+the+heartbreakers%3A+runnin%27+down+a+dream+2007,-1,15
71523,77936,-1,28
129167,17382,-1,55
135840,2202,-1,22
14178,the+lord+of+the+rings%3A+the+return+of+the+king+2003,-1,14
69207,167673,-1,1
71520,44708,-1,8
44822,19143,-1,49
129163,3782,-1,6
60868,12626,-1,55
63902,71370,-1,13
1976,21450,-1,17
27484,47055,-1,6
47090,bill+bailey%3A+qualmpeddler+2013,-1,1
58553,survive+style+5%2B+2004,-1,20
91123,11083,-1,54
14184,67794,-1,39
51927,147,-1,31
20860,10191,-1,12
111861,ween%3A+live+in+chicago+2004,-1,44
39464,49220,-1,37
131498,22124,-1,31
109560,2731,-1,56
41788,if+a+tree+falls%3A+a+story+of+the+earth+liberation+front+2011,-1,6
83503,1976,-1,56
102925,24134,-1,17
117178,121250,-1,22
11915,39861,-1,47
1982,71325,-1,14
58567,comrades%3A+almost+a+love+story+1996,-1,4
99082,51533,-1,11
91119,breakfast+at+tiffany%27s+1961,-1,33
69211,4203,-1,56
129145,3509,-1,7
108205,32563,-1,7
111853,72997,-1,11
72874,96888,-1,55
109530,80031,-1,9
110520,11174,-1,41
40440,51787,-1,2
41776,9794,-1,51
27468,173171,-1,27
110527,293205,-1,55
28792,105210,-1,6
57244,50875,-1,2
14159,9789,-1,55
75910,the+10th+district+court%3A+moments+of+trial+2004,-1,28
15489,148371,-1,25
123837,14720,-1,7
47074,34064,-1,12
122504,19794,-1,14
118492,2074,-1,30
117162,164353,-1,9
129133,84407,-1,7
70222,921,-1,12
92478,72551,-1,9
78170,114638,-1,45
58585,8931,-1,18
58584,ninja%3A+shadow+of+a+tear+2013,-1,51
62604,13428,-1,29
117156,140456,-1,55
50621,34012,-1,20
14134,83233,-1,51
23089,17275,-1,13
72893,43810,-1,52
63942,14804,-1,30
14138,18910,-1,32
51961,756,-1,56
36392,monty+python+-+almost+the+truth+%28the+lawyer%27s+cut%29+2009,-1,55
9035,42989,-1,55
36394,211024,-1,55
74602,115,-1,16
70244,843,-1,12
39420,23620,-1,2
40414,54635,-1,44
121230,journey+to+the+west%3A+conquering+the+demons+2013,-1,41
122560,14108,-1,42
78198,9609,-1,23
91161,24381,-1,6
102969,24392,-1,16
82212,10236,-1,50
84873,99259,-1,5
82214,5177,-1,7
51976,83599,-1,18
51977,14756,-1,18
96889,7944,-1,24
109579,9407,-1,2
36385,43255,-1,43
71585,the+disappeared+2008,-1,34
27423,8052,-1,19
62638,69061,-1,55
91195,55562,-1,21
122547,walk+don%27t+run+1966,-1,48
87934,637,-1,19
49697,park+avenue%3A+money_+power+%26+the+american+dream+2012,-1,15
99907,26397,-1,55
110557,16281,-1,40
111887,115531,-1,20
134502,19205,-1,4
74627,26533,-1,42
27436,america%3A+imagine+the+world+without+her+2014,-1,19
9053,12410,-1,36
47022,31913,-1,56
123868,the+lion+king+2%3A+simba%27s+pride+1998,-1,34
133145,20312,-1,39
101550,142051,-1,55
30381,12273,-1,53
81966,27517,-1,41
9064,1488,-1,55
122490,5922,-1,7
58711,war+games%3A+the+dead+code+2008,-1,25
75281,99480,-1,4
80643,glow%3A+the+story+of+the+gorgeous+ladies+of+wrestling+2012,-1,42
133151,27201,-1,27
134485,1092,-1,23
93949,2654,-1,55
22767,20305,-1,25
65010,83406,-1,18
80627,155055,-1,5
122481,barbershop+2%3A++back+in+business+2004,-1,29
105918,schindler%27s+list+1993,-1,2
121147,125317,-1,28
125502,74790,-1,2
102888,25915,-1,28
3767,27331,-1,37
101559,205818,-1,14
17389,329,-1,30
93970,37673,-1,55
41015,195022,-1,16
109493,10686,-1,30
54373,37165,-1,5
122463,244563,-1,34
34729,19463,-1,30
3775,127560,-1,32
87298,62491,-1,47
3777,17808,-1,35
30368,13746,-1,9
110478,three+colors%3A+blue+1993,-1,4
65038,80844,-1,50
123790,761,-1,28
9093,17106,-1,29
1128,11900,-1,41
1126,11000,-1,55
77006,17592,-1,34
34717,9056,-1,7
126816,12312,-1,56
18693,11911,-1,55
17362,21811,-1,4
79690,67885,-1,27
79692,746,-1,25
92660,10034,-1,15
42327,58882,-1,9
83706,berserk%3A+the+golden+age+arc+3+-+the+advent+2013,-1,9
54397,devil%27s+playground+2002,-1,23
6828,42325,-1,30
78367,38438,-1,23
117940,felicia%27s+journey+1999,-1,55
57423,159907,-1,1
135770,248888,-1,29
100256,279661,-1,8
71718,131098,-1,6
101588,73517,-1,6
42310,42632,-1,19
16044,2362,-1,3
135777,89785,-1,56
70404,10133,-1,42
44975,39946,-1,3
135774,90816,-1,22
22728,winchester+%2773+1950,-1,13
114895,278,-1,55
124221,259358,-1,31
69419,105676,-1,10
126882,48490,-1,11
114899,99259,-1,55
32996,36196,-1,19
30334,30983,-1,55
53075,81296,-1,55
124212,31058,-1,32
2475,60438,-1,13
66380,gonzo%3A+the+life+and+work+of+dr.+hunter+s.+thompson+2008,-1,29
130092,17303,-1,17
104621,44434,-1,11
31666,101226,-1,36
129904,29436,-1,55
66381,8392,-1,3
129906,50780,-1,28
50803,55547,-1,8
134458,426,-1,1
90025,15804,-1,31
91357,215924,-1,2
58771,17664,-1,27
91351,what+a+way+to+go%21+1964,-1,56
82404,28942,-1,55
2489,29383,-1,55
1157,48303,-1,43
66390,29266,-1,56
30325,13653,-1,55
30324,36584,-1,33
6849,106622,-1,34
100238,upside+down%3A+the+creation+records+story+2010,-1,4
18685,96107,-1,8
133138,128006,-1,2
70423,25706,-1,3
70426,devil%27s+doorway+1950,-1,28
22704,256593,-1,44
5531,84111,-1,35
43623,52311,-1,30
78374,nicht+alle+waren+m%C3%B6rder+2006,-1,40
31643,43884,-1,55
77046,50012,-1,1
10726,618,-1,50
133143,24936,-1,10
90840,king+of+devil%27s+island+2010,-1,30
96148,25868,-1,55
44144,27205,-1,20
104663,20778,-1,29
129963,30849,-1,54
112288,secrets+%26+lies+1996,-1,49
25861,11143,-1,17
96146,18056,-1,17
124270,herod%27s+law+1999,-1,55
24537,3031,-1,48
116650,159304,-1,3
77871,dig%21+2004,-1,39
116651,130650,-1,21
124267,73642,-1,11
115323,2657,-1,21
136264,3082,-1,18
5535,19887,-1,4
55609,22238,-1,55
11224,47841,-1,7
60193,268386,-1,26
63231,250766,-1,36
32152,186845,-1,25
52587,20722,-1,2
124257,187,-1,42
4213,72997,-1,7
129943,98864,-1,22
6879,132641,-1,30
129949,199072,-1,21
44125,house+iii%3A+the+horror+show+1989,-1,30
20157,28476,-1,15
84182,1632,-1,6
81908,20224,-1,26
105970,73100,-1,18
124255,144114,-1,16
125580,11309,-1,55
13868,91911,-1,40
76563,stacy%27s+knights+1983,-1,14
103302,28426,-1,31
21482,108843,-1,41
88546,27349,-1,2
21481,monty+python+-+almost+the+truth+%28the+lawyer%27s+cut%29+2009,-1,55
9914,25649,-1,44
9911,58192,-1,6
112273,20894,-1,53
37834,12093,-1,55
128607,9647,-1,31
89871,dave+chappelle%3A+for+what+it%27s+worth+2004,-1,32
75238,207933,-1,17
68941,7+dwarves%3A+the+forest+is+not+enough+2006,-1,55
20163,battlestar+galactica%3A+the+plan+2009,-1,55
75237,the+rutles%3A+all+you+need+is+cash+1978,-1,17
25851,9534,-1,51
34791,3176,-1,8
96150,20069,-1,9
12549,38849,-1,15
126898,santa%27s+apprentice+2010,-1,48
305,the+bugs+bunny%2Froad+runner+movie+1979,-1,56
5566,78480,-1,5
76559,13055,-1,25
113594,79,-1,54
88531,210621,-1,6
104649,288284,-1,33
112260,98205,-1,56
129926,359353,-1,26
12544,35219,-1,54
19148,17906,-1,20
46763,64682,-1,55
67623,10655,-1,55
133189,72968,-1,11
20130,44381,-1,55
75247,the+emperor%27s+club+2002,-1,55
119716,34014,-1,6
33450,18872,-1,4
114027,12449,-1,1
81929,129303,-1,10
116694,14120,-1,5
33453,17645,-1,34
8604,77936,-1,55
89897,25680,-1,2
136222,10409,-1,17
12511,19143,-1,11
87231,22575,-1,10
20147,oki%27s+movie+2010,-1,42
137556,43310,-1,11
93900,1482,-1,28
20143,40769,-1,44
67632,2998,-1,55
96177,147729,-1,31
116677,64568,-1,19
119706,37631,-1,56
55650,117266,-1,20
37803,20873,-1,48
20114,97206,-1,55
87251,261825,-1,12
25806,149940,-1,56
19122,165904,-1,31
46741,41780,-1,7
93932,257296,-1,16
128654,27521,-1,3
16091,35862,-1,40
114007,119425,-1,53
55662,62843,-1,6
114011,19017,-1,8
32101,37920,-1,55
116675,11197,-1,55
102018,when+i+grow+up_+i%27ll+be+a+kangaroo+2004,-1,55
107706,82696,-1,51
25815,all+in%3A+the+poker+movie+2012,-1,11
46735,82838,-1,38
103362,48486,-1,3
41041,17350,-1,1
112299,25855,-1,5
45409,24561,-1,55
75275,72105,-1,30
124282,210937,-1,42
127309,80613,-1,46
33422,14348,-1,21
58702,i%27ll+be+home+for+christmas+1998,-1,41
13839,125764,-1,4
30395,24701,-1,4
87243,2270,-1,11
74759,13094,-1,8
108985,94741,-1,55
106320,38469,-1,18
11181,6145,-1,26
95698,44516,-1,18
73423,oh%21+blue+fish+island+1977,-1,55
118307,14771,-1,5
35155,173891,-1,17
61444,133694,-1,24
41831,24424,-1,17
35159,16297,-1,8
119645,paradise+lost+2%3A+revelations+2000,-1,44
27521,94123,-1,15
50794,89187,-1,32
59128,39260,-1,18
19904,34328,-1,6
127250,140441,-1,56
11195,6404,-1,55
95688,28007,-1,10
26206,261375,-1,38
133956,570,-1,41
81049,39946,-1,24
23170,1398,-1,45
85405,12632,-1,40
86737,125695,-1,22
81045,1844,-1,22
107659,mais+qui+a+tu%C3%A9+pamela+rose+%3F+2003,-1,24
39504,70387,-1,39
52500,62131,-1,5
48450,169864,-1,26
14227,steam%3A+the+turkish+bath+1997,-1,3
121945,13783,-1,21
72119,1547,-1,11
8673,47848,-1,26
6012,679,-1,36
132634,20017,-1,49
47116,429,-1,35
73443,10679,-1,37
62796,241239,-1,18
119614,1556,-1,33
61469,857,-1,48
27504,63943,-1,28
81075,3577,-1,41
121932,31608,-1,29
44082,173672,-1,55
94379,52207,-1,4
15530,10830,-1,1
7358,297544,-1,23
7357,43516,-1,1
64504,256591,-1,35
64508,marina+abramovi%C4%87%3A+the+artist+is+present+2012,-1,31
41801,kiki%27s+delivery+service+2014,-1,2
387,16926,-1,25
11177,45615,-1,56
108968,9766,-1,1
8696,21394,-1,8
129001,8677,-1,25
28818,44875,-1,19
129005,15390,-1,7
72135,the+lion+king+1%C2%BD+2004,-1,4
61487,12722,-1,31
24453,67062,-1,56
111714,the+pervert%27s+guide+to+cinema+2006,-1,55
35117,19155,-1,38
89816,the+handmaid%27s+tale+1990,-1,6
120666,44009,-1,6
20095,77449,-1,29
49751,hell%27s+hinges+1916,-1,43
81099,387,-1,7
61492,48561,-1,33
105048,14257,-1,1
73479,48864,-1,54
97421,33730,-1,26
72142,11198,-1,26
117009,586,-1,10
