user_id,movie_id,score,block_size
121670,61546,3,-1
55053,40990,4,-1
9471,4254,4,-1
49260,1843,4,-1
61727,11943,4,-1
83989,79362,3,-1
79004,73907,3,-1
83988,123777,5,-1
30652,133698,3,-1
2831,453,3,-1
118028,50073,3,-1
31980,185591,4,-1
29674,25055,4,-1
100741,21317,4,-1
67033,13679,3,-1
132355,8290,4,-1
9487,27507,4,-1
37272,72113,4,-1
95999,140071,4,-1
93332,28176,5,-1
16334,40028,2,-1
95994,34996,3,-1
73721,123678,3,-1
92008,54635,3,-1
67049,163250,2,-1
132357,94228,4,-1
70690,10620,5,-1
28317,65291,5,-1
95992,241620,4,-1
60407,4174,4,-1
119342,651,4,-1
25283,4885,3,-1
1510,47370,4,-1
81354,27181,3,-1
60410,93289,3,-1
80026,35806,3,-1
31979,966,4,-1
68375,56590,4,-1
120326,61302,2,-1
93323,305276,4,-1
110995,247691,3,-1
131039,201646,2,-1
132367,271724,4,-1
119329,95600,3,-1
61756,10773,4,-1
42613,37255,5,-1
136729,21208,4,-1
80016,230779,3,-1
31967,12,4,-1
17677,56590,5,-1
112766,12698,5,-1
52805,161710,3,-1
92024,15071,4,-1
17643,14949,5,-1
111432,116303,3,-1
38585,178452,4,-1
59440,4011,4,-1
94684,20874,4,-1
106085,145217,3,-1
42603,48573,3,-1
58118,270303,3,-1
2867,33194,4,-1
58117,2502,3,-1
123413,241855,4,-1
2865,267795,4,-1
26592,43430,5,-1
58119,11656,4,-1
26594,47703,2,-1
124743,1585,4,-1
2862,95093,3,-1
67062,253239,3,-1
38589,883,4,-1
31953,7735,3,-1
49231,40044,2,-1
31954,42815,4,-1
40890,343693,4,-1
134965,10686,4,-1
8187,11093,4,-1
52817,51360,3,-1
133635,25894,4,-1
49226,21042,4,-1
61773,9452,3,-1
43920,12593,3,-1
133636,38731,4,-1
61779,22911,4,-1
79044,42692,4,-1
2877,90125,5,-1
5905,10970,2,-1
5908,3291,4,-1
103819,11330,4,-1
80038,95448,4,-1
52820,240679,3,-1
123409,10998,4,-1
123406,28430,3,-1
100789,265579,4,-1
133644,9316,2,-1
49219,20778,4,-1
71106,2048,3,-1
112740,67062,4,-1
107394,14174,3,-1
64816,22048,4,-1
118057,31527,4,-1
121699,94209,2,-1
120363,221902,3,-1
121696,35336,3,-1
58138,27003,4,-1
43909,9953,4,-1
31934,217590,3,-1
67081,259442,3,-1
81390,43514,4,-1
67085,42328,4,-1
18956,139799,4,-1
17625,29353,3,-1
52839,25773,4,-1
94691,12615,4,-1
40876,215743,4,-1
106071,74035,4,-1
132328,133459,3,-1
84408,106646,3,-1
40879,169607,4,-1
5926,104250,5,-1
84412,248469,5,-1
118048,5899,2,-1
81389,74008,3,-1
52843,13589,4,-1
46177,43626,3,-1
60462,123398,3,-1
124719,197592,3,-1
100762,145075,3,-1
81385,30057,4,-1
100764,37133,3,-1
100766,630,4,-1
45874,250,3,-1
69840,37640,3,-1
39198,45987,4,-1
70832,9623,3,-1
135323,253849,2,-1
43211,67493,3,-1
69849,116800,4,-1
43217,7096,4,-1
4606,981,4,-1
76142,127602,4,-1
52176,54527,4,-1
82821,17539,2,-1
33893,24179,4,-1
124664,94478,4,-1
90437,9393,4,-1
111363,149206,4,-1
137991,37488,3,-1
112691,28363,3,-1
112690,31513,3,-1
31237,44826,3,-1
56539,80389,4,-1
4604,28512,2,-1
64151,10218,4,-1
85099,50091,4,-1
5936,10631,4,-1
31239,150523,3,-1
65494,24646,4,-1
91762,15192,5,-1
20586,117924,3,-1
39187,1374,3,-1
135335,8681,4,-1
97069,27094,3,-1
1591,74310,4,-1
77463,52318,3,-1
56546,326591,4,-1
97063,11798,5,-1
77467,56831,3,-1
120297,84701,4,-1
90426,278,4,-1
90425,18,5,-1
31227,37060,5,-1
5947,51022,5,-1
44522,276123,4,-1
69864,13762,4,-1
20554,180635,4,-1
18232,34479,3,-1
19564,85836,4,-1
97093,182499,4,-1
123316,14521,4,-1
27186,26355,3,-1
76164,119278,3,-1
31211,68850,4,-1
77498,1853,4,-1
76169,5910,4,-1
124641,1734,4,-1
4621,109258,4,-1
89477,42006,4,-1
27182,52047,3,-1
100677,11602,4,-1
103701,142051,4,-1
103704,86,3,-1
27181,38409,3,-1
39163,12530,4,-1
90452,54900,3,-1
135355,28030,4,-1
135357,37451,4,-1
109020,57811,4,-1
45848,22908,4,-1
55234,16328,4,-1
119299,44666,4,-1
125964,14900,4,-1
125961,39148,3,-1
134031,124853,3,-1
90449,238397,3,-1
11610,977,4,-1
103713,18671,4,-1
32538,41275,4,-1
135360,41946,4,-1
15186,97805,2,-1
132255,110903,3,-1
44502,83613,4,-1
73900,42801,3,-1
67221,257444,4,-1
137945,36807,4,-1
76183,115023,3,-1
126408,8915,3,-1
3318,32143,3,-1
126406,51452,5,-1
59604,76207,4,-1
114431,54191,5,-1
4645,69569,2,-1
28491,15584,4,-1
88168,29193,4,-1
18217,26354,4,-1
102438,24186,4,-1
40131,3149,3,-1
21875,104776,4,-1
39144,49691,3,-1
137955,14830,2,-1
5992,36769,3,-1
111387,36998,4,-1
67237,10831,4,-1
122041,30388,3,-1
114413,11344,4,-1
82846,38984,3,-1
15193,8371,4,-1
90470,82550,4,-1
122039,43801,4,-1
82853,6472,3,-1
59610,36093,3,-1
82850,36331,4,-1
94828,43492,3,-1
73908,20536,3,-1
4656,69056,3,-1
102447,36878,4,-1
102449,2929,4,-1
132278,6498,4,-1
41451,42984,4,-1
19521,782,3,-1
70896,218381,3,-1
15162,73953,3,-1
68574,54850,4,-1
93535,35867,4,-1
93535,483,3,-1
3343,13819,3,-1
59625,38221,4,-1
127717,52799,4,-1
82886,86732,2,-1
2006,167938,3,-1
45809,269714,5,-1
81554,10627,4,-1
93529,34560,3,-1
94858,119764,3,-1
59629,20,4,-1
102415,2211,3,-1
73935,43864,5,-1
21851,863,4,-1
72602,101231,4,-1
73931,18651,3,-1
15178,9918,4,-1
7710,2332,4,-1
33819,28067,4,-1
94855,144792,3,-1
40110,2925,3,-1
124684,228915,3,-1
80206,53119,5,-1
76192,239368,4,-1
109062,190000,3,-1
90492,9719,3,-1
82875,10451,4,-1
124676,40664,4,-1
82871,627,5,-1
127702,210024,4,-1
59631,121738,2,-1
115730,45130,3,-1
111373,15867,3,-1
110041,44494,4,-1
102426,58435,3,-1
67253,59897,4,-1
19538,98223,2,-1
132293,38151,4,-1
113138,30508,4,-1
43296,33194,5,-1
101155,68750,3,-1
3365,14421,4,-1
127786,10178,4,-1
23687,9829,3,-1
35678,77915,4,-1
3359,23281,4,-1
126446,132744,5,-1
105501,115656,3,-1
86343,21967,4,-1
134089,225499,3,-1
14736,10429,2,-1
26728,37720,4,-1
101163,61525,3,-1
6401,389,4,-1
46311,44028,4,-1
102496,39451,2,-1
73035,8981,4,-1
118814,288183,3,-1
26722,63702,3,-1
125111,national+lampoon%E2%80%99s+van+wilder+2002,3,-1
26724,177572,4,-1
35666,4380,4,-1
35665,8697,3,-1
85005,11232,5,-1
61057,67701,5,-1
14742,60859,3,-1
13412,135647,3,-1
102487,279828,3,-1
21030,66894,2,-1
13410,51260,4,-1
78715,23995,4,-1
78719,97995,4,-1
103793,57241,3,-1
102461,17030,4,-1
138458,99648,3,-1
65426,33809,3,-1
74377,152603,3,-1
98347,49594,4,-1
74374,38805,3,-1
73042,55368,4,-1
3383,238972,4,-1
24997,186279,2,-1
3382,69014,5,-1
126428,139651,3,-1
35653,253266,3,-1
31298,306963,4,-1
127755,79090,4,-1
34321,38842,3,-1
53442,51947,4,-1
777,3092,4,-1
137134,6277,4,-1
57809,82688,3,-1
101126,10242,3,-1
85030,102382,3,-1
57803,35066,3,-1
61063,21115,4,-1
91705,30157,4,-1
11689,32093,3,-1
22349,74681,3,-1
66761,89455,3,-1
26706,12477,4,-1
113108,10235,3,-1
6420,21240,4,-1
105500,44445,4,-1
44596,191293,4,-1
65434,99283,4,-1
31280,28123,3,-1
115765,31442,4,-1
115768,15018,3,-1
99663,80310,2,-1
126419,marketa+lazarov%C3%A1+1967,4,-1
127749,117978,2,-1
115771,36288,4,-1
87689,42711,3,-1
122059,53234,4,-1
31287,11232,5,-1
23670,14914,3,-1
106822,24554,3,-1
11695,145217,3,-1
10366,31952,4,-1
43257,44662,2,-1
86382,1870,5,-1
129520,12150,4,-1
101196,75298,3,-1
48941,151870,4,-1
31272,24624,3,-1
99699,1736,4,-1
110902,20283,3,-1
69807,20718,4,-1
11669,20_000+leagues+under+the+sea+1997,4,-1
57821,123277,3,-1
57822,255756,4,-1
76104,127560,2,-1
798,40769,5,-1
78767,67493,4,-1
6424,248933,4,-1
106876,10363,4,-1
57825,94393,4,-1
57827,169881,4,-1
43245,263937,3,-1
129510,128946,5,-1
125156,59298,4,-1
31261,15859,4,-1
117527,46159,4,-1
73076,14295,4,-1
2082,10217,4,-1
32599,45174,2,-1
31263,996,5,-1
14708,18651,4,-1
52144,13063,3,-1
113175,62215,4,-1
52149,60035,3,-1
5108,170263,4,-1
66780,147405,3,-1
91716,18973,4,-1
91716,12416,4,-1
2092,87504,4,-1
66794,125150,4,-1
85073,83230,4,-1
20597,7992,4,-1
70810,202573,4,-1
101174,172913,2,-1
125146,150211,3,-1
18272,4154,4,-1
24953,65015,3,-1
97050,200311,3,-1
78785,193878,4,-1
53486,836,4,-1
76127,31819,3,-1
88106,142585,4,-1
102499,37605,3,-1
106854,84364,4,-1
65473,51993,3,-1
85060,118309,4,-1
7793,243683,5,-1
40194,100246,3,-1
106874,49585,3,-1
6464,9989,4,-1
73099,59050,3,-1
73097,13809,4,-1
126461,27973,3,-1
53492,125759,4,-1
127791,60437,3,-1
73095,249170,4,-1
24966,50641,5,-1
52164,11617,4,-1
10329,23550,3,-1
32573,40047,4,-1
6457,55584,4,-1
31248,32934,5,-1
104141,humanit%C3%A9+1999,4,-1
12031,15360,3,-1
39993,38720,3,-1
96545,13703,4,-1
95216,51364,3,-1
25347,14556,4,-1
58272,278,5,-1
118795,18735,3,-1
60598,96721,4,-1
84568,244786,4,-1
109824,6916,4,-1
17722,14499,3,-1
51649,60677,5,-1
96538,261825,4,-1
95207,15807,4,-1
71259,69544,4,-1
105482,29453,4,-1
129431,91262,3,-1
129433,2297,4,-1
63631,20065,4,-1
25356,136386,3,-1
72582,18603,4,-1
96531,white+light%2Fblack+rain%3A+the+destruction+of+hiroshima+and+nagasaki+2007,4,-1
92176,10078,3,-1
58284,43255,3,-1
64969,80435,5,-1
40976,51722,4,-1
80199,70862,4,-1
25350,14527,3,-1
117452,18628,4,-1
52982,54293,4,-1
52983,101362,3,-1
24022,16453,3,-1
39986,168742,5,-1
118780,51540,4,-1
16406,62956,4,-1
106780,38464,4,-1
5165,126104,4,-1
105453,44214,4,-1
12011,104465,3,-1
62311,45109,4,-1
134819,30123,4,-1
72592,266040,3,-1
125065,1358,3,-1
87609,der+letzte+sch%C3%B6ne+herbsttag+2010,3,-1
72590,15260,4,-1
97891,40945,4,-1
25328,104711,3,-1
117440,76825,4,-1
40959,38884,4,-1
116111,8954,5,-1
40958,14111,3,-1
22295,10045,3,-1
47595,1523,3,-1
50334,21644,3,-1
109807,250700,4,-1
12014,179066,3,-1
104132,46011,2,-1
106792,40594,4,-1
14684,30653,4,-1
95226,122928,4,-1
129414,32847,5,-1
75632,37959,4,-1
34274,174772,3,-1
126387,casanova+2005,2,-1
40950,295689,3,-1
64989,54102,4,-1
126379,26336,4,-1
105457,10896,3,-1
107211,152748,4,-1
63661,26356,4,-1
110860,11305,4,-1
74315,29972,3,-1
137027,24447,5,-1
75645,8747,4,-1
75643,41189,4,-1
71282,94069,3,-1
129480,88273,5,-1
26635,17185,4,-1
26637,43681,5,-1
121513,6972,3,-1
122843,993,5,-1
87637,130398,4,-1
101908,185008,3,-1
35596,126152,4,-1
34265,177494,4,-1
137035,26890,3,-1
38622,139998,4,-1
86302,127016,3,-1
15987,28751,2,-1
138362,30867,5,-1
47569,117913,3,-1
99601,11900,4,-1
71296,31147,4,-1
27979,43037,4,-1
40934,73250,4,-1
128141,280509,3,-1
122831,99600,4,-1
2910,37000,4,-1
22281,103332,3,-1
50363,24220,3,-1
2917,87387,3,-1
84597,328069,3,-1
137047,43138,3,-1
108549,252200,4,-1
38615,14050,5,-1
98309,5955,3,-1
46229,77403,4,-1
129463,111083,3,-1
63681,34576,4,-1
8235,47313,3,-1
130416,52188,4,-1
66712,8677,3,-1
62358,15152,3,-1
98302,75300,4,-1
66718,202475,4,-1
22257,91226,3,-1
34247,37360,4,-1
34247,27090,3,-1
34245,82622,4,-1
35575,191402,3,-1
54730,2887,3,-1
14632,52273,2,-1
47552,46326,4,-1
2927,506,4,-1
53407,15654,4,-1
9575,9993,5,-1
129452,66668,4,-1
83280,5063,4,-1
10280,68,5,-1
8248,86274,3,-1
99625,36871,4,-1
73017,38953,3,-1
62364,1591,4,-1
23595,43155,4,-1
74343,37853,4,-1
66729,175291,4,-1
96591,32929,4,-1
40906,38226,3,-1
34239,31530,4,-1
76992,11855,3,-1
76993,14357,4,-1
116145,39840,4,-1
76994,37301,4,-1
35565,46138,5,-1
88977,88478,3,-1
54747,41380,3,-1
128118,13076,3,-1
2937,28730,4,-1
138397,72479,3,-1
43180,29464,4,-1
70798,52355,3,-1
133545,44545,4,-1
94764,38256,4,-1
94769,37563,5,-1
132216,476,5,-1
132215,43852,3,-1
15143,29021,3,-1
128190,186929,4,-1
132217,157336,4,-1
85806,1088,4,-1
61846,10536,5,-1
48060,4012,4,-1
33810,27022,4,-1
122888,87078,4,-1
119249,79995,4,-1
27125,20278,3,-1
30781,24747,5,-1
39117,56969,3,-1
39118,275468,4,-1
1615,80067,3,-1
48063,13508,5,-1
8266,120129,3,-1
21831,288413,4,-1
94754,3033,5,-1
72502,141643,3,-1
108596,86889,3,-1
134883,52239,3,-1
8268,24732,3,-1
132229,62395,3,-1
90390,80210,3,-1
122880,1553,3,-1
82769,13384,5,-1
113923,30062,4,-1
55178,15272,4,-1
27130,60773,4,-1
119239,282848,4,-1
33804,92269,5,-1
94748,31304,4,-1
133561,16804,4,-1
125906,59962,4,-1
100622,36272,4,-1
73846,268238,4,-1
73845,288421,3,-1
133568,39319,4,-1
133563,87945,4,-1
92126,12698,4,-1
94788,55306,4,-1
93457,85963,4,-1
24079,47880,5,-1
21804,5769,3,-1
29767,264241,5,-1
61864,53406,4,-1
21802,13548,4,-1
27108,36709,4,-1
120201,28105,4,-1
2964,261825,5,-1
48044,46847,4,-1
116190,67463,4,-1
49375,64414,4,-1
52913,70224,3,-1
72508,1915,3,-1
68494,101449,3,-1
108577,52520,3,-1
137935,43369,4,-1
137931,46503,3,-1
49369,43899,2,-1
108571,14621,4,-1
21815,56771,3,-1
21815,16958,3,-1
41401,87098,4,-1
136607,258070,3,-1
136608,147923,3,-1
36050,10742,3,-1
101937,9260,3,-1
29775,10625,4,-1
27112,76452,4,-1
85820,32030,4,-1
52920,43314,2,-1
37370,586,4,-1
113979,20457,4,-1
73868,252457,5,-1
96507,10448,4,-1
130477,9792,3,-1
93479,8208,3,-1
29745,23239,3,-1
84518,15919,4,-1
28418,18088,5,-1
133507,12429,3,-1
25383,38307,3,-1
64907,14761,4,-1
29743,1546,4,-1
64909,21910,4,-1
59567,23951,3,-1
100650,14291,4,-1
38690,108798,4,-1
12081,58427,2,-1
134843,238302,3,-1
93466,152259,4,-1
71215,124414,4,-1
109008,10435,5,-1
67199,9441,4,-1
72547,77775,5,-1
72544,140632,3,-1
30728,215999,4,-1
94799,54568,3,-1
113960,22527,2,-1
109000,149149,5,-1
121593,24999,4,-1
36030,62394,4,-1
81489,68445,4,-1
119277,14353,3,-1
2995,15033,4,-1
81485,24167,5,-1
80158,86240,3,-1
16448,35057,4,-1
119271,67443,4,-1
49343,126238,4,-1
49343,77172,4,-1
16445,71725,2,-1
119274,43806,5,-1
48010,20324,5,-1
67195,71456,4,-1
72557,2758,2,-1
134855,11305,5,-1
71227,53417,4,-1
112622,51735,4,-1
16410,261,3,-1
37355,75311,4,-1
25369,74643,4,-1
42705,31944,4,-1
96520,130882,5,-1
73880,69069,3,-1
83209,178,4,-1
64929,13206,4,-1
58256,91470,3,-1
25364,625,5,-1
17747,hababam+s%C4%B1n%C4%B1f%C4%B1+tatilde+1977,4,-1
80185,215012,2,-1
4704,5924,4,-1
107289,827,4,-1
97846,132928,4,-1
52959,29987,4,-1
17752,10063,3,-1
73899,25364,4,-1
38673,28627,2,-1
58265,28575,3,-1
100649,13391,4,-1
24041,363,5,-1
28400,61020,3,-1
122895,85293,4,-1
120232,17658,4,-1
58269,259395,4,-1
46297,217925,4,-1
52965,1487,5,-1
17754,202241,4,-1
51635,24566,5,-1
113417,13180,4,-1
17046,51956,5,-1
90560,1930,3,-1
70953,242033,3,-1
108068,26865,4,-1
68634,12554,4,-1
122374,30713,3,-1
114744,61791,4,-1
43337,25376,5,-1
52290,34424,3,-1
30024,32684,3,-1
32687,97088,5,-1
11747,81657,4,-1
32683,101299,4,-1
121033,15659,4,-1
121036,66892,3,-1
121035,57849,4,-1
133032,265195,4,-1
35718,210621,3,-1
29020,2112,4,-1
29020,102784,4,-1
91883,47194,4,-1
108078,90560,4,-1
135698,91549,3,-1
45982,10856,4,-1
82929,199341,4,-1
122363,265832,4,-1
69979,8282,3,-1
18383,83721,4,-1
22402,21959,3,-1
76251,28943,3,-1
35701,52067,3,-1
82933,94363,4,-1
89569,43231,4,-1
88237,54271,3,-1
54008,41949,4,-1
90549,52666,4,-1
94909,27767,2,-1
70955,13372,4,-1
101437,42223,5,-1
31349,21712,5,-1
93610,228203,4,-1
69985,292547,4,-1
69985,253279,3,-1
89592,91018,4,-1
18358,258750,3,-1
19685,26306,4,-1
81626,13957,3,-1
33994,57215,3,-1
55342,206145,3,-1
123675,42225,4,-1
123676,9703,3,-1
80301,111459,3,-1
93607,209403,4,-1
137410,83660,5,-1
815,65831,3,-1
17029,9766,3,-1
11722,144326,3,-1
134382,40716,4,-1
94930,47684,4,-1
17036,44164,4,-1
39284,34282,2,-1
134388,50036,3,-1
40276,1389,5,-1
17033,109560,3,-1
23719,18491,3,-1
19695,53574,3,-1
17034,39260,5,-1
122341,125943,3,-1
18360,28280,3,-1
40279,20646,3,-1
29011,31046,5,-1
76277,1870,3,-1
56685,14551,4,-1
54029,315010,3,-1
88257,18767,3,-1
41594,4935,4,-1
94960,31289,4,-1
135642,36419,4,-1
40266,110415,3,-1
100142,15809,4,-1
131289,984,4,-1
56692,98115,4,-1
114788,52914,3,-1
125441,30977,4,-1
134318,105526,4,-1
60703,9271,4,-1
27285,13485,5,-1
78001,2895,4,-1
3438,29259,5,-1
79335,181009,4,-1
59725,4938,3,-1
33973,9549,4,-1
17014,207,4,-1
113448,3054,3,-1
21991,174348,4,-1
18343,261037,3,-1
114774,8055,4,-1
124101,37129,3,-1
76291,90272,5,-1
45944,94583,3,-1
45947,43095,3,-1
27296,42801,4,-1
125429,209355,4,-1
31302,169836,3,-1
58405,43026,3,-1
79325,43967,4,-1
114782,21033,5,-1
3444,20064,3,-1
136993,208869,4,-1
113450,74306,4,-1
88279,21296,5,-1
31304,17156,4,-1
33968,77,5,-1
67366,24274,3,-1
41572,14014,4,-1
67365,31601,4,-1
72710,10911,4,-1
7820,36791,3,-1
44606,49681,3,-1
114764,170936,4,-1
44609,210908,4,-1
81669,52726,4,-1
33952,2994,3,-1
55386,13393,4,-1
54055,25264,5,-1
32620,186929,5,-1
59744,13475,5,-1
81675,103734,3,-1
122388,76268,4,-1
54058,25527,3,-1
66032,77645,3,-1
101448,29596,4,-1
42893,822,4,-1
93643,83015,4,-1
93642,127370,3,-1
66047,44591,4,-1
19656,4808,4,-1
45920,203793,4,-1
134343,workers+leaving+the+lumi%C3%A8re+factory+1895,3,-1
134345,39495,4,-1
114752,13932,4,-1
108097,29587,4,-1
58420,15940,4,-1
2141,19403,4,-1
20644,18612,4,-1
125406,8371,2,-1
121049,16932,4,-1
78013,25914,4,-1
58425,64347,2,-1
55398,11830,4,-1
121048,33516,3,-1
78015,16095,3,-1
82999,100046,4,-1
126733,119283,4,-1
54069,747,4,-1
7822,55845,5,-1
67370,129139,2,-1
135681,123109,2,-1
869,frost%2Fnixon+2008,3,-1
67371,53367,4,-1
42086,8363,3,-1
45111,34937,4,-1
73148,14637,3,-1
117854,9430,4,-1
124156,183,4,-1
116523,25196,3,-1
124153,56475,4,-1
65527,47449,4,-1
2152,33735,3,-1
125485,14054,3,-1
85138,66660,4,-1
53543,2623,3,-1
117862,80012,4,-1
873,27644,4,-1
117861,92452,4,-1
100177,665,3,-1
86467,67062,4,-1
105864,52448,3,-1
137477,19562,3,-1
77516,544,4,-1
7834,123025,3,-1
128506,8588,5,-1
137470,22135,3,-1
7838,43434,3,-1
104538,4806,3,-1
100193,53905,3,-1
14860,69035,4,-1
7852,19316,4,-1
66869,31200,4,-1
22485,40687,5,-1
116516,84194,4,-1
99761,153641,3,-1
13539,130150,3,-1
34454,159121,3,-1
34453,43172,3,-1
108904,129,4,-1
42072,174383,4,-1
113495,2055,3,-1
129824,8293,5,-1
85125,48561,4,-1
86454,705,4,-1
13536,309242,4,-1
130851,43657,3,-1
5202,58529,4,-1
2176,9688,4,-1
23784,16007,4,-1
130853,2616,3,-1
74496,104,3,-1
38806,324011,2,-1
73160,40346,4,-1
104519,41385,4,-1
89517,27323,4,-1
89516,296104,4,-1
104511,1371,3,-1
91822,34086,3,-1
52236,10205,4,-1
112152,21189,3,-1
42063,32562,4,-1
29086,97562,4,-1
61190,155852,4,-1
66884,41616,3,-1
121096,172149,3,-1
30070,198365,3,-1
73177,5506,3,-1
22469,124524,5,-1
14847,83297,4,-1
57933,14638,3,-1
85149,32144,3,-1
33102,15419,4,-1
35763,81576,3,-1
52243,82550,3,-1
77524,les+mis%C3%A9rables+1934,3,-1
56607,13160,3,-1
29091,98548,4,-1
61197,957,4,-1
129803,1874,3,-1
10485,99600,5,-1
14846,58937,4,-1
5209,16858,4,-1
104526,121471,4,-1
136174,n%C3%B4+1998,4,-1
66893,4485,3,-1
2191,5761,4,-1
85172,1776,3,-1
21100,25583,3,-1
64237,29963,3,-1
30067,10235,3,-1
78881,297608,4,-1
53581,130747,3,-1
14818,10961,3,-1
57940,49680,4,-1
128549,16085,3,-1
6549,91745,4,-1
86491,33226,4,-1
124180,43392,3,-1
104593,13954,3,-1
42037,47508,4,-1
128540,75888,3,-1
43363,76857,4,-1
21111,48831,4,-1
103267,193661,3,-1
68601,403,3,-1
130800,117,5,-1
31382,21136,4,-1
98473,28162,4,-1
115229,25050,3,-1
115231,25950,4,-1
29076,26811,3,-1
115233,250225,3,-1
76214,adrift+2009,3,-1
89526,64586,3,-1
52266,131457,3,-1
129867,45817,4,-1
70914,85312,4,-1
10467,18437,4,-1
70930,1417,4,-1
42024,175027,4,-1
64253,26190,5,-1
69943,19119,4,-1
47717,53092,3,-1
42029,132961,4,-1
77570,92464,3,-1
68619,15037,3,-1
117880,9648,3,-1
35730,11162,4,-1
133097,10423,3,-1
5238,9740,3,-1
55306,14476,4,-1
103241,8392,5,-1
44678,1859,4,-1
22429,253312,4,-1
91864,605,4,-1
90532,130694,4,-1
6588,32395,4,-1
69953,17431,5,-1
117866,nausica%C3%A4+of+the+valley+of+the+wind+1984,4,-1
124164,105536,4,-1
78891,122884,3,-1
55310,84903,3,-1
31363,50034,3,-1
55312,9065,4,-1
117874,20128,3,-1
129844,115232,3,-1
90529,121986,3,-1
88211,11299,4,-1
112181,45094,3,-1
95339,74608,3,-1
108864,45765,3,-1
72698,213,3,-1
6596,97630,4,-1
38785,23676,4,-1
95331,165911,4,-1
26799,33974,4,-1
33096,28090,3,-1
29828,292063,3,-1
119521,98491,3,-1
116493,11659,4,-1
24133,976,5,-1
26794,60437,4,-1
50433,131861,4,-1
17846,21589,2,-1
83351,kumar%C3%A9+2012,4,-1
9614,21626,2,-1
30826,45491,3,-1
51768,77765,3,-1
108857,39023,5,-1
120504,5925,5,-1
9618,59017,3,-1
13492,37925,4,-1
5275,40833,3,-1
49425,11752,3,-1
97988,3396,3,-1
9633,10617,4,-1
103189,23512,5,-1
62421,46991,5,-1
100908,15216,4,-1
29835,181876,4,-1
29835,10199,3,-1
92291,18128,4,-1
33082,12235,2,-1
127131,30204,2,-1
116483,245700,4,-1
51772,39893,4,-1
46396,111481,3,-1
83340,98,4,-1
84674,37291,3,-1
30815,14070,4,-1
45065,885,4,-1
46395,8054,4,-1
69055,17704,4,-1
46390,10779,2,-1
54803,54575,4,-1
5285,78,4,-1
129783,58669,3,-1
108844,37060,4,-1
69069,19575,4,-1
99718,51402,3,-1
49415,55650,3,-1
63760,14306,4,-1
46389,45225,2,-1
74411,42062,3,-1
71385,94794,4,-1
99710,157351,4,-1
94023,263532,4,-1
29803,152532,3,-1
25449,24684,4,-1
86405,17814,4,-1
33077,67556,4,-1
128447,27972,3,-1
103164,54064,4,-1
54819,59419,3,-1
13474,46105,5,-1
74425,11617,3,-1
25455,124619,4,-1
33065,47435,4,-1
71394,27658,4,-1
62448,143534,3,-1
70060,n%C3%B6madak+tx+2006,5,-1
66806,74581,3,-1
124083,4946,4,-1
16509,6312,4,-1
69071,13614,2,-1
25450,52048,3,-1
115136,50247,4,-1
51797,4326,3,-1
17836,11707,4,-1
61111,46827,3,-1
128437,45827,3,-1
13475,36586,4,-1
108847,112287,4,-1
127184,13300,2,-1
99738,30142,4,-1
21068,60420,4,-1
47698,80382,3,-1
46368,367647,4,-1
21066,44721,3,-1
99737,19688,5,-1
98402,30238,4,-1
25424,84237,5,-1
63789,26319,4,-1
66817,21334,5,-1
25427,85494,3,-1
83399,20527,3,-1
82069,15097,4,-1
45031,11986,4,-1
38748,1523,2,-1
7013,329,3,-1
107583,179799,4,-1
73119,43943,3,-1
75779,259956,3,-1
74446,37661,4,-1
25435,65611,4,-1
130766,25943,2,-1
107582,15993,5,-1
38739,9543,5,-1
136071,39693,3,-1
115199,5482,5,-1
120530,36210,4,-1
119556,59950,4,-1
25430,7249,2,-1
13455,52857,3,-1
47683,303296,3,-1
7007,79161,4,-1
1706,63215,3,-1
37404,16439,4,-1
38737,16220,4,-1
17811,13161,2,-1
1702,20645,3,-1
46349,117212,4,-1
103194,4983,4,-1
47679,84119,4,-1
8358,31863,4,-1
130772,16346,5,-1
106223,19594,4,-1
130778,143092,3,-1
22375,8414,4,-1
34361,11371,4,-1
9680,159032,3,-1
78822,159153,2,-1
10398,91690,4,-1
14752,18151,4,-1
121856,12588,4,-1
115182,8063,4,-1
46338,27374,4,-1
127150,30647,3,-1
98418,8780,3,-1
9695,125742,4,-1
107568,921,3,-1
7036,45212,4,-1
99742,2186,2,-1
73133,2892,4,-1
66849,51608,4,-1
65519,2289,3,-1
86435,252102,3,-1
53530,young+%40+heart+2008,4,-1
34353,13258,4,-1
121849,17589,4,-1
94886,128442,5,-1
19620,15033,3,-1
93559,48831,5,-1
41554,81600,4,-1
15265,77022,4,-1
93551,51608,4,-1
92220,26805,4,-1
79254,3059,3,-1
48181,41050,4,-1
58315,25598,4,-1
85934,29577,4,-1
80249,16608,4,-1
32607,40149,5,-1
93549,61783,3,-1
19625,37247,4,-1
118273,180162,2,-1
48185,78657,3,-1
123618,61645,3,-1
124946,69426,4,-1
19626,52337,3,-1
136943,4269,4,-1
73954,84857,5,-1
41540,9044,4,-1
20622,146341,2,-1
80233,95243,3,-1
85922,hababam+s%C4%B1n%C4%B1f%C4%B1+tatilde+1977,3,-1
100981,31465,3,-1
81561,the+castle+1997,3,-1
73949,25676,3,-1
131260,72375,3,-1
118260,344,4,-1
118261,9812,3,-1
135626,%C3%BCvegtigris+2001,3,-1
96606,15247,4,-1
41535,51791,4,-1
42869,157117,4,-1
84618,66125,4,-1
